Place ID,الاسم بالعربي,الاسم بالإنجليزي,التصنيف,Latitude,Longitude,مستوى السعر,Tags,Description,التقييم,عدد التقييمات,العنوان,رابط خرائط جوجل,رقم الهاتف,الموقع الإلكتروني,الأحد,الاثنين,الثلاثاء,الأربعاء,الخميس,الجمعة,السبت
ChIJOSFmpRugHBURI4wwcWhSUqE,مسبح المدينة المغطى,Madineh Indoor Swimming Pool,مسابح,31.9854066,35.9010059,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,Madineh Indoor Swimming Pool هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في XWP2+5C6، عمّان.,4.2,70,XWP2+5C6، عمّان,https://maps.google.com/?cid=11624444196725754915,07 9863 2340,,6:00 ص – 10:00 م,6:00 ص – 10:00 م,6:00 ص – 10:00 م,6:00 ص – 10:00 م,6:00 ص – 10:00 م,6:00 ص – 10:00 م,6:00 ص – 10:00 م
ChIJD_T1YgChHBURRv0J1u_Y148,مركز لا بيرلا,La Perla Center,مسابح,31.9881875,35.8284375,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,"La Perla Center هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في King Abdulla || Street, عمّان.",4.6,461,"King Abdulla || Street, عمّان",https://maps.google.com/?cid=10364991592016248134,07 9191 0024,,8:00 ص – 8:00 م,8:00 ص – 8:00 م,8:00 ص – 8:00 م,8:00 ص – 8:00 م,8:00 ص – 8:00 م,8:00 ص – 8:00 م,8:00 ص – 8:00 م
ChIJKUKRvfSfHBURLrBZ9ReJKrY,مسبح الأرقم - Swimming Pool,Arqam Swimming Pool,مسابح,31.9983801,35.8946963,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,مسبح الأرقم - Swimming Pool هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في ش. سواد بن عامر، عمّان.,4.3,394,ش. سواد بن عامر، عمّان,https://maps.google.com/?cid=13126454799918280750,07 8888 5568,https://www.facebook.com/ArqamPool,10:00 ص – 10:00 م,10:00 ص – 10:00 م,10:00 ص – 10:00 م,10:00 ص – 10:00 م,10:00 ص – 10:00 م,10:00 ص – 10:00 م,10:00 ص – 10:00 م
ChIJk_vYpmShHBURcGeJlvJJGVM,مسبح الخوارزمي,Khwarizmi swimming pool,مسابح,31.9925539,35.8597837,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,مسبح الخوارزمي هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في ش. ميرزا وصفي 31-27، عمّان.,4.0,243,ش. ميرزا وصفي 31-27، عمّان,https://maps.google.com/?cid=5987898485822285680,07 9968 5342,https://www.facebook.com/%D9%85%D8%B3%D8%A8%D8%AD-%D8%A7%D9%84%D8%AE%D9%88%D8%A7%D8%B1%D8%B2%D9%85%D9%8A-Khwarizmi-Swimming-Pool-662887470560918/,8:00 ص – 11:00 م,8:00 ص – 11:00 م,8:00 ص – 11:00 م,8:00 ص – 11:00 م,8:00 ص – 11:00 م,8:00 ص – 11:00 م,8:00 ص – 11:00 م
ChIJHZzSLRqgHBURRG2rnaV7LZo,مسابح نادي مدينه الحسين للشبابالمدينة,City Club Swimming Pools,مسابح,31.9853593,35.8999529,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,مسابح نادي مدينه الحسين للشبابالمدينة هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في ش. الشهيد 13، عمّان.,4.2,461,ش. الشهيد 13، عمّان,https://maps.google.com/?cid=11109671807037959492,(06) 566 7181,http://www.youthcity.gov.jo/arabic1/HTML/index1.html,8:30 ص – 6:00 م,8:30 ص – 6:00 م,8:30 ص – 6:00 م,8:30 ص – 6:00 م,8:30 ص – 6:00 م,8:30 ص – 6:00 م,8:30 ص – 6:00 م
ChIJVXjBngWgHBURmMllPffCS7s,المسبح الأولمبي,Olympic swimming pool,مسابح,31.9812325,35.9068307,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,المسبح الأولمبي هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في شارع الرياضة 42، عمّان.,4.3,550,شارع الرياضة 42، عمّان,https://maps.google.com/?cid=13496095075488614808,07 8580 9030,http://www.jsf.com.jo/ar/contactUs,10:00 ص – 3:00 م,10:00 ص – 3:00 م,10:00 ص – 3:00 م,10:00 ص – 5:00 م,10:00 ص – 5:00 م,10:00 ص – 5:00 م,10:00 ص – 5:00 م
ChIJL_iyOuGhHBURYyyVG3meF40,حمام الأسد,The lion bath,مسابح,31.9858104,35.8768652,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,"حمام الأسد هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في Abdullah Bin Kaab st, عمّان.",4.8,146,"Abdullah Bin Kaab st, عمّان",https://maps.google.com/?cid=10166768926803176547,07 9374 7777,,6:00 م – 1:00 ص,6:00 م – 1:00 ص,6:00 م – 1:00 ص,6:00 م – 1:00 ص,6:00 م – 1:00 ص,6:00 م – 1:00 ص,6:00 م – 1:00 ص
ChIJM5RlolmfHBURWZK5l0LBWkM,مسابح وملاعب اكاديمية ليمار,Lemar Academy Swimming Pool,مسابح,32.0376779,35.8801214,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,"مسابح وملاعب اكاديمية ليمار هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في Fahd Al-Lawzi, عمّان.",4.1,75,"Fahd Al-Lawzi, عمّان",https://maps.google.com/?cid=4853404040202654297,07 9933 1152,https://www.facebook.com/LEMAR.SPORTS?mibextid=ZbWKwL,9:00 ص – 11:00 م,9:00 ص – 11:00 م,9:00 ص – 11:00 م,9:00 ص – 11:00 م,9:00 ص – 11:00 م,9:00 ص – 11:00 م,9:00 ص – 11:00 م
ChIJi3vle1ufHBUR3KV87hOYNYU,مسبح طيبة,Tibah Pool,مسابح,32.0184546,35.8439611,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,"مسبح طيبة هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في Complex No 25, عمّان.",3.7,152,"Complex No 25, عمّان",https://maps.google.com/?cid=9598745392183027164,,,6:00 ص – 11:00 م,6:00 ص – 11:00 م,6:00 ص – 11:00 م,6:00 ص – 11:00 م,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,6:00 ص – 11:00 م
ChIJ8RFikzGgHBURBHuzlOTpZOU,مسبح نادي عمان,Amman Club Swimming Pool,مسابح,31.9883974,35.8780281,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,مسبح نادي عمان هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في ش. صبحي القطب، عمّان.,3.6,234,ش. صبحي القطب، عمّان,https://maps.google.com/?cid=16529593700313168644,07 9951 4555,https://www.facebook.com/profile.php?id=100091315707446&mibextid=ZbWKwL,8:30 ص – 11:00 م,8:30 ص – 11:00 م,8:30 ص – 11:00 م,8:30 ص – 11:00 م,8:30 ص – 11:00 م,2:00–11:00 م,8:30 ص – 11:00 م
ChIJARfFXtqhHBURYw4ePVagauM,مسبح مجمع الأمير رعد بن زيد الرياضي,Prince Ra'ad Bin Zeid Sports Complex Pool,مسابح,31.9875503,35.9097111,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,مسبح مجمع الأمير رعد بن زيد الرياضي هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في XWQ5+2VG، عمّان.,3.9,194,XWQ5+2VG، عمّان,https://maps.google.com/?cid=16387086486393982563,(06) 565 3672,,"11:00 ص – 3:00 م, 8:00–10:00 م","11:00 ص – 3:00 م, 8:00–10:00 م","11:00 ص – 3:00 م, 8:00–10:00 م","11:00 ص – 3:00 م, 8:00–10:00 م","11:00 ص – 3:00 م, 8:00–10:00 م",2:00–10:00 م,"11:00 ص – 3:00 م, 8:00–10:00 م"
ChIJNaoeF5yhHBUR4cPEZKlUF_o,مسبح الياسمين,Al-Yasmeen Swimming Pool,مسابح,31.9249676,35.8994568,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,مسبح الياسمين هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في الحمرانية،، عمّان.,3.7,402,الحمرانية،، عمّان,https://maps.google.com/?cid=18020965520463152097,07 9529 2860,,9:00 ص – 11:00 م,9:00 ص – 11:00 م,9:00 ص – 11:00 م,9:00 ص – 11:00 م,9:00 ص – 11:00 م,9:00 ص – 11:00 م,9:00 ص – 11:00 م
ChIJCUNgJEyhHBURogW0MAOT-F4,مسبح زيست,Zest Pool,مسابح,31.9602036,35.9041923,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,Zest Pool هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في XW63+3MP، ش. الشريف حسين، عمّان.,4.2,20,XW63+3MP، ش. الشريف حسين، عمّان,https://maps.google.com/?cid=6843381275700757922,07 9703 3377,http://www.landmarkamman.com/,9:00 ص – 6:00 م,9:00 ص – 6:00 م,9:00 ص – 6:00 م,9:00 ص – 6:00 م,9:00 ص – 6:00 م,9:00 ص – 6:00 م,9:00 ص – 6:00 م
ChIJOehZn_qfHBURg8PUAbMVjAg,مسبح تولين,Toleen pool,مسابح,32.0384041,35.8587676,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,"مسبح تولين هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في حي القدس الجبيهه بلقرب من مسجد عيد سالم اللوزي, عمّان.",3.5,325,"حي القدس الجبيهه بلقرب من مسجد عيد سالم اللوزي, عمّان",https://maps.google.com/?cid=615891107616965507,07 9579 2223,https://www.facebook.com/toleen.pool/,10:00 ص – 6:00 م,10:00 ص – 6:00 م,10:00 ص – 6:00 م,10:00 ص – 6:00 م,10:00 ص – 6:00 م,10:00 ص – 6:00 م,10:00 ص – 6:00 م
ChIJBxXU-6xfGxURRKB5wht29cU,مسبح الجسور العشرة,Al-Jusoor Al-Ashra Swimming Pool,مسابح,31.9380167,35.9594699,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,"مسبح الجسور العشرة هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في Al-Jusoor Al-Ashra St, عمّان.",4.0,38,"Al-Jusoor Al-Ashra St, عمّان",https://maps.google.com/?cid=14264437256364859460,07 7055 6608,,4:00 م – 12:00 ص,4:00 م – 12:00 ص,4:00 م – 12:00 ص,4:00 م – 12:00 ص,4:00 م – 12:00 ص,1:30 م – 12:00 ص,4:00 م – 12:00 ص
ChIJQwoDmC2hHBURDewUYtatbg4,أكاديمية تشامبيونز للسباحة - فرع المدينة الرياضية,Champions Swimming Academy Sport City Branch,مسابح,31.987385,35.9097134,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,Champions Swimming Academy Sport City Branch هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في شارع الرياضة Al، عمّان.,4.1,27,شارع الرياضة Al، عمّان,https://maps.google.com/?cid=1039959700249308173,07 9558 7722,,5:30–7:30 م,4:00–7:45 م,4:00–7:45 م,4:00–7:45 م,4:00–7:45 م,مغلق,4:00–7:45 م
ChIJmYB3FSanHBURN7tfsxk5o-o,قرية المهارات,SKILLS VILLAGE,مسابح,31.88714,35.8302,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,"SKILLS VILLAGE هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في 31.88714, 35.83020, عمّان.",4.7,357,"31.88714, 35.83020, عمّان",https://maps.google.com/?cid=16907420208625335095,,https://skillsvillage.co/,10:00 ص – 5:30 م,مغلق,10:00 ص – 5:30 م,10:00 ص – 5:30 م,10:00 ص – 5:30 م,10:00 ص – 5:30 م,10:00 ص – 5:30 م
ChIJz33oK-qhHBUROwGS2B9iJSE,فريق بيرانا للسباحة - الصويفية,Piranha Swim Team - Sweifieh,مسابح,31.9511532,35.8601569,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,Piranha Swim Team - Sweifieh هو معلم مميز في عمان ضمن تصنيف (مسابح) يقع في ش. بخيت العيسى 14، عمّان.,4.8,210,ش. بخيت العيسى 14، عمّان,https://maps.google.com/?cid=2388423066306871611,07 9700 5222,https://piranhast.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,8:00 ص – 9:00 م,8:00 ص – 9:00 م,8:00 ص – 9:00 م,8:00 ص – 9:00 م,8:00 ص – 9:00 م,9:00 ص – 9:00 م,8:00 ص – 9:00 م
ChIJKypvbHeoHBUR4mxX9UDW33Q,سيكس يارد للرياضة والترفيه,6 Yard Sports & Entertainment,اماكن كرة قدم (رياضة),32.0000473,35.8745518,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,6 Yard Sports & Entertainment هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في Al-Madina Al-Munawwara Street، عمّان.,4.7,596,Al-Madina Al-Munawwara Street، عمّان,https://maps.google.com/?cid=8421685402688515298,07 9666 0022,https://6yard.com/,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJmeIwWvehHBURXpWGvp5GGz0,أكاديمية ستاديومز ليجند لكرة القدم,Stadiums Legend Football Academy,اماكن كرة قدم (رياضة),31.9338229,35.845833,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,Stadiums Legend Football Academy هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في ش. سلمى بن حاطب، عمّان.,4.6,220,ش. سلمى بن حاطب، عمّان,https://maps.google.com/?cid=4403190708300059998,07 9111 1450,http://wwwfacebook.com/stadiumslegend2018,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJ19V0OrOmHBUR3x-I-Mti-bY,نادي عمان لكرة القدم,Amman Football Club,اماكن كرة قدم (رياضة),31.931354,35.8425649,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,Amman Football Club هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في WRJV+G2W، عمّان.,4.4,268,WRJV+G2W، عمّان,https://maps.google.com/?cid=13184678012291391455,07 9528 8323,https://www.ammanfc.com/,10:00 ص – 10:30 م,10:00 ص – 10:30 م,10:00 ص – 10:30 م,10:00 ص – 10:30 م,10:00 ص – 12:30 ص,10:00 ص – 10:30 م,10:00 ص – 10:30 م
ChIJr9PrDfxfGxURcf-0QefsFFU,ملاعب اليرموك الرياضية,Yarmouk Sports stadiums,اماكن كرة قدم (رياضة),31.9807549,35.921602,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,ملاعب اليرموك الرياضية هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في ش. الإستقلال، عمّان.,4.1,926,ش. الإستقلال، عمّان,https://maps.google.com/?cid=6130785470742069105,07 9778 8304,,8:00 ص – 12:30 ص,8:00 ص – 12:30 ص,8:00 ص – 12:30 ص,8:00 ص – 12:30 ص,8:00 ص – 12:30 ص,8:00 ص – 12:30 ص,8:00 ص – 12:30 ص
ChIJ7XUrfaShHBURlz7gzjv3hl0,ملاعب سداسية مدينة الحسين للشباب,Hussein Youth City Six-a-side Football Fields,اماكن كرة قدم (رياضة),31.9818254,35.9025911,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,ملاعب سداسية مدينة الحسين للشباب هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في XWJ3+P2P، عمّان.,4.4,57,XWJ3+P2P، عمّان,https://maps.google.com/?cid=6739345728652459671,07 8160 0016,,8:00 ص – 1:30 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص
ChIJ1QQ59AGgHBUR25SVwFITAaU,البوابة 4 - المدينة الرياضية,"Gate 4, Al Riyadieh Sports City",اماكن كرة قدم (رياضة),31.9882546,35.9099856,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,"Gate 4, Al Riyadieh Sports City هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في XWQ5+8X5، شارع الرياضة، عمّان.",4.0,175,XWQ5+8X5، شارع الرياضة، عمّان,https://maps.google.com/?cid=11889805737374094555,,,نعمل على مدار 24 ساعة,12:30–7:30 م,12:00–7:00 م,نعمل على مدار 24 ساعة,2:30 م – 8:30 ص,3:00–9:00 م,9:00–11:30 ص
ChIJDUXpmC6hHBUROmTXhXsabZQ,بارك 442 لكرة القدم,442 Football Park,اماكن كرة قدم (رياضة),31.9644051,35.9091519,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,442 Football Park هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في sulieman al nabulsi street inside Abdali Mall Amman، عمّان.,4.5,80,sulieman al nabulsi street inside Abdali Mall Amman، عمّان,https://maps.google.com/?cid=10695233807903581242,07 9144 2442,http://442footballpark.com/,12:00–10:00 م,12:00–10:00 م,12:00–10:00 م,12:00–11:00 م,12:00–10:00 م,12:00–10:00 م,12:00–10:00 م
ChIJT27cPdihHBURWAXOrLFt1A8,مكة كامبو,Mecca Campo,اماكن كرة قدم (رياضة),31.9745781,35.8471669,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,macc campo هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في ممدوح الصرايرة، عمّان.,4.6,65,ممدوح الصرايرة، عمّان,https://maps.google.com/?cid=1140657215507400024,07 7750 0025,https://www.facebook.com/profile.php?id=100077690948044,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJS6Q915yhHBURuLO7QG737Aw,تراكس جو,Trax Jo,اماكن كرة قدم (رياضة),31.9757429,35.8386071,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,TraxJo هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في شارع الملك عبدالله الثاني، عمّان.,4.4,2488,شارع الملك عبدالله الثاني، عمّان,https://maps.google.com/?cid=931391275863356344,07 9106 6622,http://traxjo.com/,8:30 ص – 1:00 ص,8:30 ص – 1:00 ص,8:30 ص – 1:00 ص,8:30 ص – 1:00 ص,8:30 ص – 1:00 ص,8:30 ص – 1:00 ص,8:30 ص – 1:00 ص
ChIJEScdSXVhGxURcuk-MzqmiXw,أكاديمية أرسنال الأردن لكرة القدم,Jordan arsenal football academy,اماكن كرة قدم (رياضة),32.0190242,35.9521626,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,"Jordan arsenal football academy هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في Army studem, عمّان.",4.9,44,"Army studem, عمّان",https://maps.google.com/?cid=8973886501410498930,07 9686 5895,,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,12:00 ص – 9:30 م,نعمل على مدار 24 ساعة
ChIJpftC0zKgHBURRIIH8SEhgWg,أكاديمية جوردن نايتس لكرة القدم,Jordan Knights FootballAcademy,اماكن كرة قدم (رياضة),31.9309616,35.8446587,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,Jordan Knights FootballAcademy هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في WRHV+GR، عمّان.,4.3,502,WRHV+GR، عمّان,https://maps.google.com/?cid=7530336481601618500,07 7181 1111,,4:00–11:30 م,4:00–11:30 م,4:00–11:30 م,4:00–11:30 م,4:00–11:30 م,4:00–11:30 م,4:00–11:30 م
ChIJ1XOKLoWhHBURf_JAzvsqI0k,أكاديمية المستقبل لكرة القدم,Future Football Academy,اماكن كرة قدم (رياضة),32.0045018,35.8489441,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,أكاديمية المستقبل لكرة القدم هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في ش. سباعي بن قيس، عمّان.,4.9,93,ش. سباعي بن قيس، عمّان,https://maps.google.com/?cid=5270103249939133055,07 9636 3610,,10:00 ص – 8:00 م,10:00 ص – 8:00 م,10:00 ص – 8:00 م,10:00 ص – 8:00 م,10:00 ص – 8:00 م,مغلق,10:00 ص – 8:00 م
ChIJDTZejnCnHBUR92tyCKmUwaQ,قرية توينز الرياضية - أكاديمية إيريس الدولية,Twins Sports Village - Iris International Sports Academy,اماكن كرة قدم (رياضة),31.8544567,35.8725328,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,"Twins Sports Village - Iris International Sports Academy هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في behind the international school of choueifat, عمّان.",4.6,157,"behind the international school of choueifat, عمّان",https://maps.google.com/?cid=11871933546437438455,07 7022 2225,https://www.irissportsjo.com/,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJURjzWOOhHBURTHdHek8x7CM,بارك 442 لكرة القدم - سيتي مول,442 Football Park City Mall,اماكن كرة قدم (رياضة),31.9803662,35.838089,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,442 Football Park City Mall هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في King Abdullah || Street Inside City Mall 3rd Floor Amman، عمّان.,3.7,27,King Abdullah || Street Inside City Mall 3rd Floor Amman، عمّان,https://maps.google.com/?cid=2588498103254873932,07 9144 2442,https://www.442footballpark.com/,12:00 م – 1:00 ص,12:00 م – 1:00 ص,12:00 م – 1:00 ص,12:00 م – 1:00 ص,12:00 م – 1:00 ص,12:00 م – 1:00 ص,12:00 م – 1:00 ص
ChIJb9wRIQChHBURU9cU6OGIZwA,أكاديمية وملاعب الخطوة الاولى ⚽️🎾(FSA),First Step Academy and Fields (FSA),اماكن كرة قدم (رياضة),31.9852767,35.9135509,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,أكاديمية وملاعب الخطوة الاولى ⚽️🎾(FSA) هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في XWP7+4C7، شارع عرجان، عمّان.,4.5,81,XWP7+4C7، شارع عرجان، عمّان,https://maps.google.com/?cid=29142426443896659,07 9332 2210,,,,,,,,
ChIJwe2CV86mHBUR3wpsFUNnfGc,أكاديمية تشامبيونز لكرة القدم,Champions Football Academy,اماكن كرة قدم (رياضة),31.9198378,35.8582166,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,Champions Football Academy هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في WV95+W7P، عمّان.,4.2,277,WV95+W7P، عمّان,https://maps.google.com/?cid=7456948620838570719,07 9667 7481,,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJl5Vskx6hHBURq-KKvFBz7r8,اكاديمية برو الرياضية,Pro Sport Academy,اماكن كرة قدم (رياضة),31.927799,35.856189,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,"اكاديمية برو الرياضية هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في International Motor Show AIMS, ش. يونس إسلام 9، عمّان.",4.1,46,"International Motor Show AIMS, ش. يونس إسلام 9، عمّان",https://maps.google.com/?cid=13830118296299168427,07 9800 0321,,8:00 ص – 10:00 م,8:00 ص – 10:00 م,8:00 ص – 10:00 م,8:00 ص – 10:00 م,8:00 ص – 10:00 م,8:00 ص – 10:00 م,8:00 ص – 10:00 م
ChIJ2VAvDOunHBUR1_6uthEpEBE,نادي ديونز,DUNES CLUB,اماكن كرة قدم (رياضة),31.853,35.8971,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,"نادي ديونز هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في Al yadoudeh, Amman.",4.2,2302,"Al yadoudeh, Amman",https://maps.google.com/?cid=1229527854328250071,(06) 412 6330,https://www.dunesclubamman.com/,8:00 ص – 11:30 م,8:00 ص – 11:30 م,8:00 ص – 11:30 م,8:00 ص – 11:30 م,8:00 ص – 11:30 م,8:00 ص – 11:30 م,8:00 ص – 11:30 م
ChIJ13ClKJinHBURaXFt_wF46Y0,ملاعب جوردن جلاكسي,Jordan galaxy stadium,اماكن كرة قدم (رياضة),31.9297393,35.8484681,2,أنشطة ومغامرة، ترفيه، أطفال وشباب,ملاعب جوردن جلاكسي هو معلم مميز في عمان ضمن تصنيف (اماكن كرة قدم (رياضة)) يقع في WRHX+XH، ش. نالتشك، عمّان.,4.3,161,WRHX+XH، ش. نالتشك، عمّان,https://maps.google.com/?cid=10225836378897084777,07 7248 2828,,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJx1O6NEClHBURfRqHxHKpu54,مزرعة سكاي فارم,Sky Farm,مزارع,31.9247407,35.8141131,3,جلسات خارجية، أطفال، طبيعة، عائلي,Sky Farm هو معلم مميز في عمان ضمن تصنيف (مزارع) يقع في عمّان.,4.8,142,عمّان,https://maps.google.com/?cid=11437921989026060925,07 9673 3331,,9:00 ص – 10:00 م,9:00 ص – 10:00 م,9:00 ص – 10:00 م,9:00 ص – 10:00 م,9:00 ص – 10:00 م,9:00 ص – 10:00 م,9:00 ص – 10:00 م
ChIJ0ywkH4enHBUReHFjmfcwRYY,بيت مزرعة القيمرية,Qaimariya Farmhouse,مزارع,31.8717958,35.8970587,3,جلسات خارجية، أطفال، طبيعة، عائلي,Qaimariya Farm House هو معلم مميز في عمان ضمن تصنيف (مزارع) يقع في طريق المطار، عمّان.,4.7,132,طريق المطار، عمّان,https://maps.google.com/?cid=9675193214463865208,07 9100 9993,https://www.facebook.com/Qaimariya.Farmhouse/,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJc84BNxinHBURBWPW-RqUrCU,مزرعة بيت الأصايل ضاحية الصديق,Bait Al-Asayel Farm - Dahiat Al-Sadeeq,مزارع,31.891601,35.866858,3,جلسات خارجية، أطفال، طبيعة، عائلي,مزرعة بيت الأصايل ضاحية الصديق هو معلم مميز في عمان ضمن تصنيف (مزارع) يقع في مرج الحمام، عمّان.,4.4,202,مرج الحمام، عمّان,https://maps.google.com/?cid=2714707518979203845,07 9548 4332,http://www.byatalasayel.com/,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJxapZattXGxUR2Vw_-Na1GIQ,مزرعة تاجين,Tajain Farm,مزارع,31.8057044,35.9775296,3,جلسات خارجية، أطفال، طبيعة، عائلي,مزرعة تاجين هو معلم مميز في عمان ضمن تصنيف (مزارع) يقع في خلف ايكيا، شارع المطار، عمّان.,4.5,119,خلف ايكيا، شارع المطار، عمّان,https://maps.google.com/?cid=9518557747340074201,07 9609 3609,,,,,,,,
